"experimentname","subject","condition","session","phase","runningtrial","trial","statement","set","status","repeated_phase2","repeated_phase3","irating","irating.rt","trating","trating.rt","filter"
"TE_Experiment1",65,1,1,1,"JudgmentsP1",8,"Die Stilrichtung des Impressionismus entwickelte sich in Spanien. ","SetA","False","Yes","No",2,1998,2,3528,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",9,"Laut EU-Vorschrift darf ein iPod die Lautstärke von 80 Dezibel nicht  überschreiten. ","SetB","False","No","Yes",5,1297,6,2121,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",10,"Die Gebrüder Montgolfier entwarfen den ersten Fallschirm.","SetB","False","No","Yes",2,1450,5,1174,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",11,"Sumatra ist die viertgrößte Insel der Welt. ","SetB","False","No","Yes",3,1863,5,2047,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",12,"Die Schweden führten als erste Kartons anstelle von Milchflaschen ein.","SetB","True","No","Yes",4,1671,5,4455,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",13,"Kendo ist eine aus Japan stammende waffenlose Kampfsportart.","SetB","False","No","Yes",3,3153,6,1087,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",14,"Auf jedem Kontinent gibt es eine Stadt die Rom heißt.","SetB","True","No","Yes",5,1182,4,3047,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",15,"Der Prophet Mohammed arbeitete vor seiner religiösen Berufung als Arzt. ","SetA","False","Yes","No",5,1134,5,2099,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",16,"Die Azoren gehören zu Spanien.","SetA","False","Yes","No",3,1629,5,875,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",17,"Es gibt drei amerikanische Städte, die ""Santa Claus"" heißen.","SetB","True","No","Yes",4,2626,5,1949,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",18,"Laut WHO sind Krebserkrankungen die häufigste Todesursache.  ","SetA","False","Yes","No",4,1959,5,873,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",19,"Albert Einstein heiratete seine Cousine.","SetB","True","No","Yes",5,1973,6,1617,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",20,"Das Domino-Spiel besteht aus 28 Steinen.","SetA","True","Yes","No",2,2226,5,880,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",21,"Alexander Graham Bell erfand das Tragflügelboot.","SetB","True","No","Yes",2,1415,2,1233,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",22,"Erdbeeren enthalten mehr Vitamin C als Orangen.","SetB","True","No","Yes",5,1176,5,1100,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",23,"In Bolivien liegt der höchstgelegene Regierungssitz der Welt.","SetA","True","Yes","No",5,1217,5,773,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",24,"Tennis wurde in englischen Klöstern erfunden. ","SetB","False","No","Yes",4,3503,2,1558,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",25,"Die Insel Ösel gehört zu Dänemark.","SetA","False","Yes","No",2,1252,5,923,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",26,"Die italienische Flagge wurde von Giuseppe Garibaldi entworfen.","SetB","False","No","Yes",3,1774,3,1865,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",27,"Die Norfolkinseln im Pazifik gehören zu Neuseeland. ","SetA","False","Yes","No",3,1998,4,2932,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",28,"Der Kilt stammt ursprünglich aus Irland, nicht aus Schottland.","SetA","False","Yes","No",5,1896,2,1440,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",29,"Lachse können bis zu 20 Jahre alt werden. ","SetB","False","No","Yes",4,2366,6,1717,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",30,"Volleyball wurde in Florida erfunden.","SetB","False","No","Yes",3,2158,5,832,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",31,"Markus Merk wurde Weltschiedsrichter des Jahres 2006.","SetB","False","No","Yes",2,2075,3,1536,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",32,"Der Name BenQ steht für Bringing Enjoyment and Quality to Life.","SetA","True","Yes","No",4,1224,3,1714,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",33,"Das hawaiianische Alphabet besteht aus nur 12 Buchstaben.","SetB","True","No","Yes",5,996,3,1216,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",34,"Die Schwarzerle zählt zu den Buchengewächsen.","SetA","False","Yes","No",2,2297,4,1694,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",35,"Die Hälfte der Bürger Albaniens ist jünger als 30 Jahre.","SetB","False","No","Yes",4,2879,4,4095,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",36,"Schären sind Talgletscher in Skandinavien.","SetB","False","No","Yes",2,1199,5,832,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",37,"Tuberkulose wird durch Viren übertragen.","SetB","False","No","Yes",5,1186,5,1281,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",38,"Manama ist die Hauptstadt Bahrains.","SetA","True","Yes","No",4,1204,2,1162,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",39,"Morpheus ist der griechische Gott der Träume.","SetA","True","Yes","No",4,1327,5,1358,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",40,"Die Luftröhre eines Menschen ist durchschnittlich 24 cm lang. ","SetB","False","No","Yes",4,983,4,1273,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",41,"Der erste Bordcomputer für Autos wurde in Amerika entwickelt. ","SetA","False","Yes","No",4,2195,5,1215,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",42,"Der spanische Ex-Diktator Francisco Franco hatte den Beinamen ""Conducator"".","SetA","False","Yes","No",5,1693,3,2090,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",43,"Mitgliedern der Nazi-SS wurde ihre Blutgruppe in die Achselhöhle tätowiert.","SetB","True","No","Yes",5,2071,2,2514,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",44,"Das Jojo war ursprünglich eine philippinische Jagdwaffe.","SetA","True","Yes","No",5,1380,5,1350,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",45,"1 Meter entspricht dem fünfzigmillionsten Teil des Erdumfangs.","SetA","False","Yes","No",2,1076,4,2577,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",46,"Das Schnabeltier gehört nicht zur Gattung der Säugetiere.","SetA","False","Yes","No",2,1428,3,2503,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",47,"Ultraschall sind Wellen und Schwingungen unterhalb von 16 Hertz.","SetA","False","Yes","No",2,1190,4,2571,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",48,"Der Bereich zwischen den Augenbrauen heißt Glabella.","SetA","True","Yes","No",4,2351,2,1158,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",49,"Schwebfliegen sind die einzigen Insekten die rückwärts fliegen können.","SetB","False","No","Yes",4,1728,3,2974,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",50,"Virginia war die erste englische Kolonie in Nordamerika.","SetA","True","Yes","No",4,1794,5,3002,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",51,"Das indische Tadsch Mahal wurde aus Basalt-Stein erbaut.","SetA","False","Yes","No",2,2554,5,1441,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",52,"Die Bach-Blütentherapie ist deutlich wirksamer als ein Placebo.","SetA","False","Yes","No",5,1085,2,3474,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",53,"Tiger haben nicht nur gestreiftes Fell, sondern auch gestreifte Haut.","SetB","True","No","Yes",5,1331,2,1336,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",54,"Ein menschliches Haar wächst jährlich ca. 85 mm.","SetB","True","No","Yes",4,3551,2,1545,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",55,"Das Lieblingsgetränk von Benedikt XVI. ist Fanta.","SetB","True","No","Yes",3,1766,2,1036,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",56,"Ibo ist wie Esperanto eine künstliche Welthilfssprache.","SetA","False","Yes","No",5,1496,2,928,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",57,"Weibliche Frettchen können an Östrogenvergiftung sterben, wenn sie läufig sind und nicht gedeckt werden.","SetA","True","Yes","No",4,1518,3,1606,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",58,"Seoul bedeutet auf koreanisch ""Die Hauptstadt"".","SetB","True","No","Yes",5,1095,4,1145,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",59,"Unter den Bären legt der Braunbär die größten Entfernungen zurück.","SetA","False","Yes","No",4,1221,4,1524,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",60,"März und April sind die heißesten Monate auf den Malediven.","SetA","True","Yes","No",5,1219,5,1963,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",61,"Ein Menschenfloh kann 20cm hoch springen.","SetB","True","No","Yes",3,1462,5,904,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",62,"Jürgen Klinsmann erhielt bei Bayern München den Spitznamen ""Flipper"".","SetB","True","No","Yes",2,1708,2,1150,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",63,"Minerva ist die römische Göttin der Weisheit.","SetA","True","Yes","No",4,702,4,3653,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",64,"Bei Nahrungsmangel kann ein Spulwurm bis zu 95% seines eigenen Körpers verzehren.","SetA","False","Yes","No",5,1060,6,870,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",65,"Dreifarbige Katzen sind fast immer weiblich.","SetB","True","No","Yes",5,1546,2,1162,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",66,"Nur ca. zwei Prozent der Weltbevölkerung sind von Natur aus blond.","SetA","True","Yes","No",4,1775,5,930,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",67,"Der Javagraben ist die tiefste Meerestiefe der Welt.","SetB","False","No","Yes",4,889,4,2148,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",68,"In Uganda ist die Amtssprache Englisch.","SetB","True","No","Yes",5,1583,4,1252,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",69,"Sheryl Crow war Hürdenläuferin.","SetA","True","Yes","No",2,1628,2,1310,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",70,"Der Mond passt vierzigmal in die Erdkugel.","SetA","False","Yes","No",5,2338,4,5285,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",71,"Bolivien ist der kleinste Binnenstaat Südamerikas. ","SetA","False","Yes","No",3,1238,4,2526,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",72,"Ein Schwan trägt ca. 50.000 Federn am Körper.","SetB","False","No","Yes",4,1050,5,760,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",73,"Der Durchmesser des Wurfkreises beim Diskuswerfens beträgt 2,5 m.","SetA","True","Yes","No",2,832,5,3864,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",74,"Bob Dylan arbeitet nebenberuflich als Winzer.","SetA","True","Yes","No",4,2031,5,1825,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",75,"Das einzige Bild, das Van Gogh zu seinen Lebzeiten verkaufte, war ""Der rote Weinberg"".","SetB","True","No","Yes",4,1482,5,933,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",76,"Die Tanne ist der Nadelbaum mit den längsten Nadeln.","SetB","False","No","Yes",4,2989,3,1004,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",77,"Ein neugeborenes Panda-Baby ist kleiner als eine Maus.","SetA","True","Yes","No",4,2333,5,1524,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",78,"Kaiser Konstantin IV wurde auf Befehl seiner eigenen Mutter ermordet.","SetB","True","No","Yes",4,2511,4,4161,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",79,"Die Farbe von Hühnereiern kann man anhand der Farbe der Ohrenscheiben des Huhns voraussagen.","SetB","True","No","Yes",4,2452,2,1870,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",80,"Das Zwerghörnchen ist das kleinste Säugetier Europas.","SetB","False","No","Yes",4,4366,5,1872,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",81,"Seepferdchen gehören zur Gattung der Fische.","SetA","True","Yes","No",4,983,4,4254,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",82,"Frauen blinzeln fast doppelt so viel wie Männer.","SetA","True","Yes","No",4,1552,4,767,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",83,"Eine der ersten deutschen Internetsuchmaschinen hieß ""Alcazar"".","SetA","False","Yes","No",3,2081,5,2080,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",84,"Das meiste Gold wird derzeit in Südafrika gefördert.","SetA","True","Yes","No",3,1038,4,858,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",85,"Freddie Mercurys richtiger Name lautete Farrokh Bulsara.","SetA","True","Yes","No",4,1097,6,2121,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",86,"Den Haag ist der offizielle Verwaltungssitz der Niederlande. ","SetB","True","No","Yes",5,964,5,790,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",87,"Ein Dingo kann länger ohne Wasser leben als ein Kamel.","SetA","False","Yes","No",5,776,5,1247,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",88,"Eine Stubenfliege hat eine maximale Lebensdauer von 70 Tagen.","SetB","True","No","Yes",4,2293,2,742,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",89,"Kanada hat die längste Küste von allen Staaten der Erde.","SetA","True","Yes","No",3,1521,2,2681,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",90,"Der Allradantrieb wurde 1938 in England erfunden.","SetB","False","No","Yes",3,1556,2,955,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",91,"Richard Gere und Cindy Crawford ließen sich in Mexiko trauen.","SetB","False","No","Yes",2,1249,5,1294,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",92,"Balsaholz ist die schwerste aller Holzarten.","SetB","False","No","Yes",4,837,2,783,NA
"TE_Experiment1",65,1,1,1,"JudgmentsP1",93,"Der Pavane ist ein spanisch-italienischer Volkstanz aus dem 16. Jahrhundert.","SetA","True","Yes","No",3,1396,4,1737,NA
"TE_Experiment1",65,1,1,NA,"Buffer",94,"Babys werden ohne Gaumenbein geboren.","Buffer",NA,NA,NA,4,2304,4,2694,NA
"TE_Experiment1",65,1,1,NA,"Buffer",95,"Siemens meldete 2004 in Deutschland die meisten Patente an.","Buffer",NA,NA,NA,4,1727,3,903,NA
"TE_Experiment1",65,1,1,NA,"Buffer",96,"Indigoblau ist der älteste bekannte pflanzliche Farbstoff.","Buffer",NA,NA,NA,5,1316,5,1577,NA
"TE_Experiment1",65,1,1,NA,"Buffer",97,"Die weibliche Kammratte hat ihre Brustwarzen am Rücken.","Buffer",NA,NA,NA,5,796,4,1390,NA
"TE_Experiment1",65,1,1,NA,"Buffer",98,"Menschen und Affen sind die einzigen Lebewesen, die weinen. ","Buffer",NA,NA,NA,5,1060,5,2423,NA
"TE_Experiment1",65,1,1,2,"JudgmentsP2",702,"Frauen blinzeln fast doppelt so viel wie Männer.","SetA","True","Yes",NA,NA,NA,5,1828,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",703,"Alle Uhren im Film ""Pulp Fiction"" stehen auf 4.10 Uhr.","SetC","False","No",NA,NA,NA,4,1595,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",704,"Blaue Augen werden im Alter immer heller.","SetC","True","No",NA,NA,NA,5,1171,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",705,"Der einstige UNO-Generalsekretär Kofi Annan kommt aus Nigeria.","SetC","False","No",NA,NA,NA,5,976,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",706,"Die längsten Opern stammen von Gioacchino Rossini.","SetC","False","No",NA,NA,NA,2,790,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",707,"Der erste Bordcomputer für Autos wurde in Amerika entwickelt. ","SetA","False","Yes",NA,NA,NA,5,790,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",708,"Seepferdchen gehören zur Gattung der Fische.","SetA","True","Yes",NA,NA,NA,5,1047,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",709,"Der preußische König August I. der Starke wurde auch der Soldatenkönig genannt.","SetC","False","No",NA,NA,NA,5,2498,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",710,"Das indische Tadsch Mahal wurde aus Basalt-Stein erbaut.","SetA","False","Yes",NA,NA,NA,5,822,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",711,"Das Domino-Spiel besteht aus 28 Steinen.","SetA","True","Yes",NA,NA,NA,5,1011,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",712,"Beim Rugby gibt es 30 Spieler.","SetC","True","No",NA,NA,NA,3,888,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",713,"Der spanische Ex-Diktator Francisco Franco hatte den Beinamen ""Conducator"".","SetA","False","Yes",NA,NA,NA,2,1366,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",714,"Der Mond passt vierzigmal in die Erdkugel.","SetA","False","Yes",NA,NA,NA,4,1088,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",715,"Die Bach-Blütentherapie ist deutlich wirksamer als ein Placebo.","SetA","False","Yes",NA,NA,NA,3,1211,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",716,"Die Band ""Oasis"" hat sich nach einem Fitness-Studio benannt.","SetC","True","No",NA,NA,NA,2,1849,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",717,"Hamburg hat mehr Brücken als die Städte Venedig, Amsterdam und London zusammen.","SetC","True","No",NA,NA,NA,2,1691,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",718,"Ein Mensch, der unter Androphobie leidet, hat Angst vor anderen Menschen.","SetC","False","No",NA,NA,NA,3,1136,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",719,"Jean-Jaques Rousseau war alleinerziehender Vater.","SetC","False","No",NA,NA,NA,5,725,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",720,"Die Norfolkinseln im Pazifik gehören zu Neuseeland. ","SetA","False","Yes",NA,NA,NA,5,735,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",721,"Ein Dingo kann länger ohne Wasser leben als ein Kamel.","SetA","False","Yes",NA,NA,NA,5,717,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",722,"Italien wurde 1934 zum ersten Mal Fußballweltmeister.","SetC","True","No",NA,NA,NA,2,1720,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",723,"Karl Marx wurde in London begraben.","SetC","True","No",NA,NA,NA,5,2242,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",724,"Im arabischen Raum heißt Homer Simpson ""Omar Shamshoon"".","SetC","True","No",NA,NA,NA,2,1596,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",725,"Der Durchmesser des Wurfkreises beim Diskuswerfens beträgt 2,5 m.","SetA","True","Yes",NA,NA,NA,5,790,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",726,"Ibo ist wie Esperanto eine künstliche Welthilfssprache.","SetA","False","Yes",NA,NA,NA,5,855,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",727,"John Wayne hieß in Wirklichkeit Jonathan Walter Miller.","SetC","False","No",NA,NA,NA,5,949,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",728,"Laut WHO sind Krebserkrankungen die häufigste Todesursache.  ","SetA","False","Yes",NA,NA,NA,5,797,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",729,"Der Film ""Ein unmoralisches Angebot"" bekam die goldene Himbeere verliehen.","SetC","True","No",NA,NA,NA,3,1112,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",730,"In Bolivien liegt der höchstgelegene Regierungssitz der Welt.","SetA","True","Yes",NA,NA,NA,5,847,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",731,"Der richtige Name des Krümelmonsters aus der Sesamstraße lautet ""Sam"".","SetC","False","No",NA,NA,NA,4,602,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",732,"Die Insel Ösel gehört zu Dänemark.","SetA","False","Yes",NA,NA,NA,5,1285,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",733,"Manama ist die Hauptstadt Bahrains.","SetA","True","Yes",NA,NA,NA,2,784,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",734,"Ultraschall sind Wellen und Schwingungen unterhalb von 16 Hertz.","SetA","False","Yes",NA,NA,NA,5,1433,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",735,"Das geflügelte Wort ""Gelobt sei, was hart macht"" geht auf  den Philosophen Friedrich Nietzsche zurück.","SetC","True","No",NA,NA,NA,3,1040,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",736,"Kanada hat die längste Küste von allen Staaten der Erde.","SetA","True","Yes",NA,NA,NA,2,1019,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",737,"Das Schnabeltier gehört nicht zur Gattung der Säugetiere.","SetA","False","Yes",NA,NA,NA,3,704,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",738,"Die Azoren gehören zu Spanien.","SetA","False","Yes",NA,NA,NA,5,728,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",739,"Ebenso wie der Fingerabdruck ist auch der Zungenabdruck eines Menschen einzigartig.","SetC","True","No",NA,NA,NA,5,1182,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",740,"Die Stilrichtung des Impressionismus entwickelte sich in Spanien. ","SetA","False","Yes",NA,NA,NA,2,782,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",741,"In Griechenland gilt nicht Freitag der 13., sondern Mittwoch der 13. als Unglückstag.","SetC","False","No",NA,NA,NA,3,1487,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",742,"Freddie Mercurys richtiger Name lautete Farrokh Bulsara.","SetA","True","Yes",NA,NA,NA,5,1081,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",743,"Das Jojo war ursprünglich eine philippinische Jagdwaffe.","SetA","True","Yes",NA,NA,NA,5,596,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",744,"Ein neugeborenes Panda-Baby ist kleiner als eine Maus.","SetA","True","Yes",NA,NA,NA,5,1047,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",745,"Pamela Anderson ist kanadische Staatsbürgerin.","SetC","True","No",NA,NA,NA,3,2218,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",746,"Bei Nahrungsmangel kann ein Spulwurm bis zu 95% seines eigenen Körpers verzehren.","SetA","False","Yes",NA,NA,NA,6,845,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",747,"Im Arabischen gibt es etwa 500 Worte für ""Kamel"".","SetC","False","No",NA,NA,NA,2,609,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",748,"Der erste Sinn, der im Alter nachlässt, ist das Gehör.","SetC","False","No",NA,NA,NA,3,1014,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",749,"Der Kilt stammt ursprünglich aus Irland, nicht aus Schottland.","SetA","False","Yes",NA,NA,NA,2,564,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",750,"Der weiße Hai hat keine natürlichen Feinde.","SetC","True","No",NA,NA,NA,5,783,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",751,"Papst Johannes Paul II wurde seinerzeit als ""Mann des Jahres"" ausgezeichnet.","SetC","False","No",NA,NA,NA,3,1968,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",752,"Nur ca. zwei Prozent der Weltbevölkerung sind von Natur aus blond.","SetA","True","Yes",NA,NA,NA,5,594,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",753,"Die Aktivität einer radioaktiven Substanz wird in Sievert gemessen.","SetC","False","No",NA,NA,NA,2,1265,"selected"
"TE_Experiment1",65,1,1,2,"JudgmentsP2",754,"Jassir Arafat kämpfte im Sueskrieg für die ägyptische Armee.","SetC","True","No",NA,NA,NA,3,1842,"selected"
